"OPEN 6.1.3"
"Wed May 30 2012 14:18:41"
<open><version>"6.1.3"</version></open>
<open><configfile>"/User/Configs/UserPrefs/LED2x3RedBlueLight.xml"</configfile></open>
<open><light><source>"6400-02 or -02B LED Source"</source><par_in>1 <sensor>"SI-1639"<cal>-0.77<actinity>1.00</actinity><transm>1.00</transm></cal></sensor><transm>1 </transm></par_in><par_out>1 <sensor>"Q33436"<cal>6.31 </cal></sensor></par_out></light></open>
<open><comps><file>"/User/Configs/Comps/StdComps_6.1"<header>""</header><extras></extras></file><energybal>no<f_parIn>1 </f_parIn><f_parOut>0 </f_parOut><alphaK>0.16</alphaK></energybal><bc_total>2.840<stomatal_ratio>1</stomatal_ratio><bc_oneside>1.420<type>2 </type><table>"/Sys/Lib/StdBLCTable"</table><area>6</area><slope>-0.219565 </slope><offset>2.73739 </offset><fan>5 </fan></bc_oneside></bc_total></comps></open>
<open><prompts><onlog>off</onlog><items>"Default (none)"</items></prompts></open>
<open><constants><oxygen>21 %</oxygen><bb_vapor>1.5 </bb_vapor><bb_oxy>0.9 </bb_oxy></constants></open>
<open><stability><items>"Std Stability"<items[1]><id>-2 </id><size>15 </size><pcv><onoff>0 </onoff><value>1 </value></pcv><std><onoff>0 </onoff><value>1 </value></std><slp><onoff>1 </onoff><value>1 </value></slp></items[1]><items[2]><id>-5 </id><size>15 </size><pcv><onoff>0 </onoff><value>1 </value></pcv><std><onoff>0 </onoff><value>1 </value></std><slp><onoff>1 </onoff><value>1 </value></slp></items[2]><items[3]><id>-7 </id><size>15 </size><pcv><onoff>0 </onoff><value>1 </value></pcv><std><onoff>0 </onoff><value>1 </value></std><slp><onoff>1 </onoff><value>1 </value></slp></items[3]></items></stability></open>
<open><log><format>"StdLogFmt_6.0"<items>{ -35  -21  -36  -76  30  23  36  21  25  221  -33  111  -34  11  -9  -10  -8  -1  -2  -4  -5  -14  -15  -7  -12  -13  -11  -65  -66  -72  -18  -19  -77  -78  -79  -23   }<hdr>{  }</hdr></items></format><options><beep>on</beep><hdr>normal</hdr><rem>normal</rem><stab>no</stab><stats>no<period>15 </period></stats><excel>yes</excel><comm>no</comm></options><datafile>"/User/Soybean Flame 5"</datafile><button><action>"Normal Log"<code>" LogOneObsManual "</code></action></button><autoprog>"/User/Configs/AutoProgs/AutoLog"<active>no</active></autoprog></log></open>
<open><a2d><avgtime>4.0 secs</avgtime><userchans><ch20>"Off"</ch20><ch21>"Off"</ch21><ch22>"Off"</ch22><ch23>"Off"</ch23></userchans></a2d></open>
<open><matching><type>0 </type><disp>'a'</disp><settings><CO2Limit>10.0</CO2Limit><H2OLimit>1.0</H2OLimit><MaxAutoTime>60 </MaxAutoTime></settings></matching></open>
<li6400><factory><unit>"PSC-1531"</unit><serviced>"17 Mar 2008"</serviced><fuseaware>0 </fuseaware><co2mixer>yes</co2mixer><co2><coeffs>{ 0  0.212961  2.18957e-05  2.03557e-08  -3.27905e-12  2.96532e-16   }</coeffs><dvdt>-2.8 </dvdt></co2><h2o><coeffs>{ 0  0.00570481  2.37696e-06  -9.64073e-12   }</coeffs><dvdt>-3.4 </dvdt></h2o><flow>{ 0  0.3709   }</flow><press>{ 89.632  0.00549   }</press></factory></li6400>
<li6400><user><flow_zero>361.2</flow_zero><irga_zero><co2>166.1 -536.2<at>20.1707 </at></co2><h2o>-68.0 -29.0<at>19.9597 </at></h2o></irga_zero><irga_span><co2>{ 1.015  1.011   }</co2><h2o>{ 0.983  1.007   }</h2o></irga_span><irga_match><co2>{ -0.216251  3.10265   }</co2><h2o>{ -0.0165113  0.0262227   }</h2o></irga_match><co2_mixer><pump_mv>4500 </pump_mv><ppm>{ 2602.61  1196.44  462.85  281.056  133.986  83.6553  59.7096  49.6288   }</ppm><mv>{ 5000  3000  1500  1000  500  300  200  100   }</mv></co2_mixer><parin_offset>-0.271479 </parin_offset><led_cal><unit>"unknown"</unit><mv>{ 50  100  1000  3000  5000   }</mv><qntm>{ 3  45  555  1500  2500   }</qntm></led_cal><lcf_cal><unit>"LCF-1272"</unit><red><mv>{ 50  100  200  400  800  1500   }</mv><qntm>{ 71.4426  158.085  336.061  704.114  1454.21  2759.68   }</qntm></red><blue><mv>{ 100  500  1000  2000  3000  4000  5000   }</mv><qntm>{ 6.26287  41.8594  74.626  136.115  189.855  236.274  278.599   }</qntm></blue></lcf_cal></user></li6400>
"14:19:04 20120530 P3"
$STARTOFDATA$
"Obs"	"HHMMSS"	"FTime"	"EBal?"	"Photo"	"Cond"	"Ci"	"Trmmol"	"VpdL"	"CTleaf"	"Area"	"BLC_1"	"StmRat"	"BLCond"	"Tair"	"Tleaf"	"TBlk"	"CO2R"	"CO2S"	"H2OR"	"H2OS"	"RH_R"	"RH_S"	"Flow"	"PARi"	"PARo"	"Press"	"CsMch"	"HsMch"	"StableF"	"BLCslope"	"BLCoffst"	"f_parin"	"f_parout"	"alphaK"	"Status"
17	"14:19:56"	89.0	0	16	0.0633	242	1.1	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.77	666.38	19.286	21.442	50.30	55.92	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
18	"14:19:59"	91.5	0	15.9	0.0634	244	1.1	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.69	666.43	19.289	21.446	50.30	55.92	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
19	"14:20:01"	94.0	0	15.9	0.0636	245	1.11	1.45	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.78	666.46	19.284	21.449	50.29	55.93	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
20	"14:20:04"	96.5	0	15.9	0.0636	246	1.11	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.74	666.47	19.283	21.447	50.29	55.93	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
21	"14:20:06"	99.0	0	16	0.0637	245	1.11	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.79	666.39	19.282	21.449	50.28	55.93	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
22	"14:20:09"	101.5	0	16.1	0.0641	245	1.11	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.87	666.28	19.283	21.464	50.28	55.97	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
23	"14:20:11"	104.0	0	16.1	0.0641	244	1.11	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.91	666.22	19.284	21.466	50.29	55.98	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
24	"14:20:14"	106.5	0	16	0.064	245	1.11	1.45	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.90	666.38	19.285	21.461	50.29	55.96	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
25	"14:20:16"	109.0	0	16.1	0.064	244	1.11	1.45	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.89	666.28	19.286	21.463	50.29	55.96	300.1	500	1	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
26	"14:20:19"	111.5	0	16	0.0641	246	1.11	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.77	666.31	19.286	21.465	50.29	55.97	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
27	"14:20:21"	114.0	0	16	0.0642	247	1.12	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.66	666.17	19.291	21.474	50.30	55.99	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
28	"14:20:24"	116.5	0	16.1	0.0645	246	1.12	1.45	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.75	666.07	19.292	21.484	50.30	56.02	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
29	"14:20:26"	119.0	0	16.1	0.0647	248	1.12	1.45	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.71	666.09	19.289	21.487	50.29	56.02	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
30	"14:20:29"	121.5	0	16.1	0.0647	247	1.12	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.60	665.91	19.287	21.485	50.29	56.02	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
31	"14:20:31"	124.0	0	16.2	0.0648	246	1.12	1.45	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.62	665.80	19.288	21.488	50.29	56.03	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
32	"14:20:34"	126.5	0	16.2	0.0649	247	1.13	1.45	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.70	665.88	19.284	21.489	50.28	56.03	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
33	"14:20:36"	129.0	0	16.2	0.065	247	1.13	1.45	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.68	665.83	19.286	21.494	50.29	56.04	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
34	"14:20:39"	131.5	0	16.2	0.0653	248	1.13	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.66	665.77	19.290	21.505	50.30	56.07	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
35	"14:20:41"	134.0	0	16.3	0.0654	247	1.13	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.67	665.66	19.290	21.508	50.29	56.08	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
36	"14:20:44"	136.5	0	16.3	0.0656	249	1.14	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.76	665.75	19.292	21.515	50.30	56.10	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
37	"14:20:46"	139.0	0	16.2	0.0653	248	1.13	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.72	665.78	19.294	21.508	50.31	56.08	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
38	"14:20:49"	141.5	0	16.3	0.0653	246	1.13	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.64	665.57	19.295	21.508	50.31	56.08	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
39	"14:20:51"	144.0	0	16.3	0.0657	247	1.14	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.62	665.48	19.293	21.517	50.31	56.11	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
40	"14:20:54"	146.5	0	16.2	0.0658	250	1.14	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.56	665.59	19.295	21.523	50.31	56.12	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
41	"14:20:56"	149.0	0	16.3	0.0659	250	1.14	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.63	665.60	19.290	21.521	50.30	56.11	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
42	"14:20:59"	151.5	0	15.7	0.0666	269	1.15	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.50	666.58	19.292	21.546	50.30	56.18	299.8	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
43	"14:21:01"	154.0	0	15.6	0.0663	269	1.15	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.34	666.59	19.295	21.537	50.31	56.15	300.0	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
44	"14:21:04"	156.5	0	16.3	0.0658	248	1.14	1.44	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.49	665.38	19.293	21.523	50.30	56.12	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
45	"14:21:06"	159.0	0	16.4	0.0659	246	1.14	1.44	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.57	665.26	19.296	21.529	50.31	56.14	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
46	"14:21:09"	161.5	0	16.5	0.0663	247	1.15	1.44	25.37	6	1.42	1	2.84	25.21	25.37	25.07	699.55	665.13	19.298	21.542	50.32	56.17	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
47	"14:21:11"	164.0	0	16.4	0.0664	248	1.15	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.40	665.03	19.296	21.541	50.31	56.17	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
48	"14:21:14"	166.5	0	16.5	0.0666	246	1.15	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.48	664.88	19.294	21.544	50.31	56.17	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
49	"14:21:16"	169.0	0	16.5	0.0664	246	1.15	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.43	664.88	19.297	21.543	50.32	56.17	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
50	"14:21:19"	171.5	0	16.6	0.0666	245	1.15	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.48	664.78	19.294	21.545	50.31	56.18	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
51	"14:21:21"	174.0	0	16.4	0.0671	253	1.16	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.62	665.23	19.296	21.563	50.31	56.22	299.8	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
52	"14:21:24"	176.5	0	16	0.0676	265	1.16	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.68	666.06	19.296	21.574	50.31	56.25	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
53	"14:21:42"	195.0	0	16.2	0.0674	262	1.16	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	700.16	666.28	19.304	21.577	50.34	56.27	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
54	"14:21:45"	197.5	0	16.4	0.0674	256	1.16	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	700.19	665.84	19.306	21.579	50.34	56.27	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
55	"14:21:47"	200.0	0	16.3	0.0677	261	1.17	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.85	665.80	19.304	21.586	50.33	56.28	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
56	"14:21:50"	202.5	0	16.3	0.0678	259	1.17	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.63	665.40	19.299	21.584	50.32	56.28	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
57	"14:21:52"	205.0	0	16.6	0.068	254	1.17	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.62	664.95	19.300	21.591	50.32	56.29	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
58	"14:21:55"	207.5	0	16.7	0.0681	252	1.17	1.44	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.70	664.74	19.300	21.595	50.32	56.30	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
59	"14:21:57"	210.0	0	16.8	0.0682	250	1.17	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.74	664.63	19.302	21.597	50.33	56.31	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
60	"14:22:00"	212.5	0	16.8	0.0684	251	1.18	1.43	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.57	664.48	19.305	21.606	50.33	56.33	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
61	"14:22:02"	215.0	0	16.7	0.0684	252	1.18	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.49	664.47	19.304	21.605	50.33	56.33	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
62	"14:22:05"	217.5	0	16.8	0.0687	251	1.18	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.51	664.31	19.300	21.608	50.32	56.34	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
63	"14:22:07"	220.0	0	16.9	0.0688	251	1.18	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.54	664.26	19.303	21.614	50.33	56.35	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
64	"14:22:10"	222.5	0	16.9	0.0689	251	1.18	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.56	664.21	19.302	21.616	50.33	56.36	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
65	"14:22:12"	225.0	0	16.9	0.069	253	1.19	1.43	25.36	6	1.42	1	2.84	25.21	25.36	25.07	699.57	664.30	19.300	21.619	50.32	56.37	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
66	"14:22:15"	227.5	0	16.9	0.0691	251	1.19	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.58	664.13	19.302	21.622	50.33	56.37	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
67	"14:22:17"	230.0	0	16.9	0.0689	249	1.18	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.50	664.06	19.312	21.624	50.35	56.38	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
68	"14:22:20"	232.5	0	16.9	0.0689	250	1.18	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.54	664.11	19.307	21.622	50.34	56.38	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
69	"14:22:22"	235.0	0	17	0.0691	249	1.19	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.61	664.04	19.308	21.628	50.34	56.39	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
70	"14:22:25"	237.5	0	16.9	0.0695	253	1.19	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.58	664.11	19.307	21.636	50.34	56.41	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
71	"14:22:27"	240.0	0	17	0.0694	251	1.19	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.52	663.97	19.303	21.631	50.33	56.40	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
72	"14:22:30"	242.5	0	17	0.0691	249	1.19	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.53	663.92	19.308	21.628	50.34	56.39	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
73	"14:22:32"	245.0	0	17	0.0696	251	1.19	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.55	663.91	19.310	21.643	50.35	56.43	300.1	500	0	83.95	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
74	"14:22:35"	247.5	0	17	0.0697	252	1.19	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.47	663.81	19.310	21.647	50.35	56.44	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
75	"14:22:37"	250.0	0	17	0.0696	251	1.19	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.39	663.76	19.307	21.640	50.34	56.42	300.1	500	0	83.95	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
76	"14:22:40"	252.5	0	17	0.0698	254	1.2	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.34	663.80	19.309	21.650	50.34	56.45	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
77	"14:22:42"	255.0	0	17.1	0.0699	251	1.2	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.47	663.72	19.306	21.648	50.34	56.44	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
78	"14:22:45"	257.5	0	17.1	0.0701	253	1.2	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.49	663.78	19.304	21.653	50.33	56.45	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
79	"14:22:47"	260.0	0	17	0.0703	257	1.2	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.37	663.83	19.302	21.656	50.32	56.46	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
80	"14:22:50"	262.5	0	17	0.0707	257	1.21	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.36	663.69	19.302	21.666	50.33	56.49	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
81	"14:22:52"	265.0	0	17	0.0704	257	1.2	1.43	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.30	663.76	19.308	21.663	50.35	56.49	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
82	"14:22:55"	267.5	0	17	0.0706	258	1.21	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.36	663.79	19.303	21.664	50.33	56.49	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
83	"14:22:57"	270.0	0	17.1	0.0704	254	1.2	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.49	663.69	19.310	21.665	50.35	56.49	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
84	"14:23:00"	272.5	0	17.2	0.0704	253	1.2	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.53	663.63	19.304	21.660	50.34	56.48	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
85	"14:23:02"	275.0	0	17.1	0.0708	257	1.21	1.43	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.40	663.69	19.297	21.664	50.32	56.49	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
86	"14:23:05"	277.5	0	17.2	0.0706	253	1.21	1.43	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.60	663.60	19.305	21.667	50.34	56.50	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
87	"14:23:07"	280.0	0	17.2	0.0709	253	1.21	1.43	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.54	663.48	19.306	21.674	50.34	56.51	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
88	"14:23:10"	282.5	0	17.2	0.0708	254	1.21	1.43	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.42	663.42	19.308	21.675	50.35	56.52	300.1	500	0	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
89	"14:23:12"	285.0	0	17.2	0.0707	254	1.21	1.43	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.44	663.53	19.306	21.670	50.34	56.51	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
90	"14:23:15"	287.5	0	17.2	0.0706	253	1.21	1.43	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.35	663.41	19.305	21.666	50.34	56.50	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
91	"14:23:17"	290.0	0	17.2	0.071	255	1.21	1.43	25.35	6	1.42	1	2.84	25.21	25.35	25.07	699.38	663.39	19.307	21.679	50.35	56.53	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
92	"14:23:20"	292.5	0	17.2	0.0712	256	1.22	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.46	663.43	19.309	21.686	50.35	56.55	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
93	"14:23:22"	295.0	0	17.1	0.0711	257	1.21	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.35	663.47	19.305	21.681	50.34	56.54	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
94	"14:23:25"	297.5	0	17.1	0.0712	257	1.22	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.36	663.46	19.302	21.680	50.33	56.53	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
95	"14:23:27"	300.0	0	17.3	0.0712	253	1.21	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.54	663.36	19.305	21.681	50.34	56.53	300.1	500	1	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
96	"14:23:30"	302.5	0	17.3	0.0715	255	1.22	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.58	663.41	19.308	21.693	50.34	56.56	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
97	"14:23:32"	305.0	0	17.3	0.0712	255	1.22	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.45	663.33	19.312	21.690	50.36	56.56	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
98	"14:23:35"	307.5	0	17.3	0.0712	253	1.22	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.42	663.15	19.310	21.687	50.35	56.55	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
99	"14:23:37"	310.0	0	17.3	0.0716	255	1.22	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.42	663.20	19.307	21.695	50.34	56.57	300.1	500	1	83.96	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
100	"14:23:40"	312.5	0	17.3	0.0715	255	1.22	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.47	663.28	19.307	21.694	50.34	56.56	300.1	500	1	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
101	"14:23:42"	315.0	0	17.2	0.0715	256	1.22	1.42	25.34	6	1.42	1	2.84	25.21	25.34	25.07	699.43	663.33	19.306	21.691	50.34	56.56	300.1	500	0	83.96	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
